,ID,Regular_Dine_Res,Dine_Other_Mex_Res,Income_15k_more,Fav_Mex_Res,Try_New_Things,Party_Person,People_Come_Me,No_Fried,Likes_Go_Out,Friends_Come_Me,Self_Confident,Eat_Balanced,Buy_New_Prods,Care_What_Eat,Try_New_Brands,Friendly_Employess,Fun_Place,Large_Portions,Fresh_Food,Good_Prices,Nice_Interior,Excellent_Taste,Knowledgeable_Employees,Proper_Food_Temp,Speed_Service,Satisfaction,Prob_Return,Prob_Recommend,Freq_Eat_At,Price,Food_Quality,Atmosphere,Service,Distance_Driven,Ad_Recall,Gender,N_Children,Age,Income,Innovator,Health_Conscious,Opinion_Leader,Outgoing,Service_v2,Food,Value,Atmosphere_V2
305,250.0,1.0,1.0,1.0,Santa Fe Grill,4.0,4.0,6.0,6.0,4.0,6.0,4.0,6.0,7.0,5.0,7.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,7.0,4.0,4.0,3.0,4.0,4.0,3.0,1.0,2.0,3.0,Do Not Recall Ads,Male,1.0,3.0,27000.0,6.0,5.666666666666667,5.333333333333333,4.0,4.333333333333333,4.0,5.0,5.0
306,251.0,1.0,1.0,1.0,Santa Fe Grill,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,4.0,3.0,2.0,5.0,4.0,5.0,4.0,5.0,5.0,2.0,5.0,3.0,4.0,5.0,5.0,2.0,3.0,4.0,1.0,2.0,2.0,Do Not Recall Ads,Female,2.0,4.0,20000.0,4.0,4.666666666666667,4.666666666666667,5.0,2.3333333333333335,5.0,4.0,5.0
307,252.0,1.0,1.0,1.0,Santa Fe Grill,7.0,5.0,4.0,6.0,5.0,4.0,5.0,6.0,4.0,5.0,7.0,4.0,5.0,3.0,4.0,3.0,6.0,4.0,2.0,4.0,7.0,4.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,Do Not Recall Ads,Female,1.0,4.0,20000.0,6.0,5.666666666666667,4.333333333333333,5.0,4.333333333333333,4.0,3.0,5.5
308,253.0,1.0,1.0,1.0,Santa Fe Grill,7.0,5.0,6.0,3.0,5.0,5.0,6.0,4.0,6.0,4.0,4.0,4.0,5.0,6.0,7.0,6.0,7.0,5.0,6.0,5.0,4.0,6.0,5.0,5.0,4.0,3.0,4.0,1.0,2.0,1.0,Do Not Recall Ads,Male,3.0,3.0,145000.0,5.666666666666667,3.6666666666666665,5.666666666666667,5.0,4.666666666666667,5.666666666666667,6.0,6.0
309,254.0,1.0,1.0,1.0,Santa Fe Grill,7.0,4.0,6.0,6.0,4.0,5.0,4.0,6.0,7.0,6.0,7.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,7.0,4.0,4.0,3.0,2.0,3.0,4.0,1.0,2.0,2.0,Do Not Recall Ads,Male,1.0,3.0,100000.0,7.0,6.0,5.0,4.0,5.0,3.6666666666666665,4.5,5.0
310,256.0,1.0,1.0,1.0,Santa Fe Grill,4.0,4.0,6.0,6.0,4.0,6.0,4.0,6.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,1.0,2.0,3.0,Do Not Recall Ads,Male,1.0,3.0,21000.0,4.0,5.666666666666667,5.333333333333333,4.0,3.6666666666666665,4.333333333333333,5.0,5.0
311,257.0,1.0,1.0,1.0,Santa Fe Grill,7.0,5.0,7.0,5.0,5.0,7.0,5.0,6.0,7.0,6.0,7.0,4.0,6.0,6.0,5.0,6.0,6.0,5.0,4.0,3.0,7.0,5.0,5.0,4.0,5.0,2.0,4.0,1.0,3.0,1.0,Do Not Recall Ads,Male,2.0,1.0,45000.0,7.0,5.666666666666667,6.333333333333333,5.0,5.0,4.333333333333333,6.0,6.0
312,258.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,7.0,6.0,4.0,6.0,3.0,7.0,3.0,7.0,3.0,2.0,5.0,6.0,4.0,5.0,4.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,4.0,3.0,2.0,3.0,Do Not Recall Ads,Female,1.0,3.0,23000.0,3.0,6.666666666666667,5.333333333333333,4.0,2.0,3.0,5.5,4.5
313,261.0,1.0,1.0,1.0,Santa Fe Grill,7.0,2.0,7.0,3.0,2.0,6.0,5.0,5.0,7.0,4.0,7.0,4.0,5.0,6.0,7.0,5.0,6.0,5.0,4.0,5.0,7.0,6.0,5.0,4.0,5.0,3.0,4.0,1.0,2.0,1.0,Do Not Recall Ads,Male,3.0,3.0,140000.0,7.0,4.0,6.0,2.0,5.0,5.666666666666667,5.5,5.5
314,262.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,7.0,3.0,4.0,7.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,6.0,7.0,6.0,6.0,6.0,3.0,6.0,3.0,6.0,5.0,5.0,5.0,1.0,3.0,4.0,2.0,1.0,Recall Ads,Male,3.0,3.0,100000.0,3.3333333333333335,3.0,6.333333333333333,4.0,2.6666666666666665,6.333333333333333,6.0,5.5
315,265.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,7.0,3.0,3.0,2.0,5.0,3.0,7.0,3.0,5.0,7.0,3.0,6.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,2.0,Do Not Recall Ads,Male,2.0,1.0,22000.0,4.333333333333333,3.0,4.0,4.0,2.6666666666666665,6.666666666666667,3.0,5.0
316,266.0,1.0,1.0,1.0,Santa Fe Grill,2.0,3.0,7.0,5.0,4.0,7.0,3.0,6.0,3.0,6.0,3.0,1.0,4.0,6.0,5.0,6.0,4.0,4.0,1.0,3.0,3.0,4.0,4.0,3.0,1.0,1.0,3.0,4.0,2.0,1.0,Do Not Recall Ads,Male,1.0,4.0,75000.0,2.6666666666666665,5.666666666666667,5.666666666666667,3.5,1.6666666666666667,4.0,6.0,4.0
317,267.0,1.0,1.0,1.0,Santa Fe Grill,7.0,4.0,7.0,5.0,4.0,7.0,6.0,5.0,7.0,4.0,7.0,4.0,5.0,6.0,5.0,6.0,5.0,5.0,3.0,5.0,7.0,5.0,4.0,4.0,3.0,4.0,2.0,3.0,1.0,1.0,Do Not Recall Ads,Male,3.0,3.0,20000.0,7.0,4.666666666666667,6.666666666666667,4.0,4.666666666666667,5.0,6.0,5.0
318,268.0,1.0,1.0,1.0,Santa Fe Grill,3.0,3.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,6.0,4.0,4.0,6.0,4.0,5.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,4.0,2.0,3.0,Do Not Recall Ads,Male,1.0,4.0,35000.0,3.6666666666666665,4.0,5.0,3.5,3.3333333333333335,5.666666666666667,4.0,4.0
319,271.0,1.0,1.0,1.0,Santa Fe Grill,7.0,3.0,6.0,6.0,4.0,6.0,3.0,6.0,7.0,6.0,7.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,7.0,4.0,4.0,3.0,2.0,1.0,4.0,2.0,3.0,3.0,Do Not Recall Ads,Male,1.0,4.0,75000.0,7.0,6.0,5.0,3.5,5.0,3.6666666666666665,5.0,4.0
320,274.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,2.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,3.0,4.0,5.0,4.0,2.0,1.0,4.0,2.0,3.0,2.0,Do Not Recall Ads,Female,2.0,4.0,21000.0,3.3333333333333335,4.666666666666667,4.666666666666667,4.5,2.6666666666666665,5.0,4.0,5.0
321,275.0,1.0,1.0,1.0,Santa Fe Grill,7.0,3.0,4.0,6.0,5.0,4.0,3.0,6.0,4.0,5.0,7.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,7.0,4.0,3.0,2.0,1.0,1.0,4.0,2.0,3.0,3.0,Do Not Recall Ads,Female,1.0,4.0,25000.0,6.0,5.666666666666667,3.6666666666666665,4.0,4.333333333333333,4.0,3.0,4.0
322,276.0,1.0,1.0,1.0,Santa Fe Grill,4.0,2.0,3.0,6.0,4.0,3.0,2.0,6.0,7.0,6.0,7.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,3.0,3.0,7.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,1.0,3.0,Do Not Recall Ads,Female,1.0,3.0,80000.0,6.0,6.0,2.6666666666666665,3.0,4.333333333333333,3.6666666666666665,2.0,3.0
323,277.0,1.0,1.0,1.0,Santa Fe Grill,7.0,4.0,7.0,3.0,5.0,7.0,4.0,5.0,6.0,4.0,4.0,4.0,5.0,6.0,7.0,6.0,5.0,5.0,6.0,5.0,4.0,6.0,5.0,5.0,4.0,1.0,2.0,3.0,4.0,1.0,Do Not Recall Ads,Male,3.0,3.0,100000.0,5.666666666666667,4.0,6.0,4.5,4.666666666666667,5.666666666666667,6.0,5.0
324,279.0,1.0,1.0,1.0,Santa Fe Grill,7.0,4.0,7.0,5.0,4.0,6.0,4.0,4.0,6.0,4.0,7.0,4.0,5.0,6.0,5.0,5.0,5.0,5.0,7.0,5.0,7.0,5.0,4.0,4.0,4.0,2.0,4.0,3.0,1.0,1.0,Do Not Recall Ads,Male,3.0,3.0,20000.0,6.666666666666667,4.333333333333333,5.666666666666667,4.0,6.0,5.0,5.5,5.0
325,280.0,1.0,1.0,1.0,Santa Fe Grill,4.0,4.0,7.0,6.0,4.0,7.0,6.0,5.0,7.0,5.0,4.0,3.0,5.0,6.0,4.0,6.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,1.0,2.0,Do Not Recall Ads,Female,1.0,4.0,90000.0,5.0,5.333333333333333,6.666666666666667,4.0,3.6666666666666665,4.666666666666667,6.0,5.0
326,281.0,1.0,1.0,1.0,Santa Fe Grill,7.0,4.0,6.0,6.0,4.0,5.0,5.0,6.0,7.0,6.0,7.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,7.0,4.0,4.0,3.0,2.0,1.0,4.0,3.0,2.0,3.0,Do Not Recall Ads,Male,1.0,3.0,17000.0,7.0,6.0,5.333333333333333,4.0,5.0,3.6666666666666665,4.5,5.0
327,282.0,1.0,1.0,1.0,Santa Fe Grill,3.0,3.0,3.0,5.0,3.0,3.0,5.0,6.0,4.0,4.0,4.0,2.0,4.0,2.0,5.0,2.0,6.0,4.0,4.0,5.0,4.0,3.0,3.0,2.0,1.0,1.0,4.0,3.0,2.0,2.0,Do Not Recall Ads,Male,1.0,4.0,80000.0,3.6666666666666665,5.0,3.6666666666666665,3.0,3.3333333333333335,4.666666666666667,2.0,5.0
328,284.0,1.0,1.0,1.0,Santa Fe Grill,4.0,3.0,6.0,6.0,3.0,6.0,4.0,6.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,1.0,3.0,3.0,Do Not Recall Ads,Male,1.0,3.0,20000.0,4.0,5.666666666666667,5.333333333333333,3.0,3.6666666666666665,4.333333333333333,5.0,4.5
329,285.0,1.0,1.0,1.0,Santa Fe Grill,4.0,3.0,3.0,6.0,3.0,3.0,2.0,6.0,4.0,6.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,1.0,4.0,3.0,2.0,3.0,Do Not Recall Ads,Female,1.0,4.0,80000.0,4.0,6.0,2.6666666666666665,3.0,3.6666666666666665,3.6666666666666665,2.0,3.5
330,286.0,1.0,1.0,1.0,Santa Fe Grill,7.0,5.0,7.0,5.0,5.0,7.0,5.0,6.0,6.0,6.0,7.0,4.0,6.0,6.0,5.0,6.0,6.0,5.0,7.0,3.0,7.0,6.0,6.0,5.0,5.0,4.0,2.0,3.0,1.0,1.0,Do Not Recall Ads,Male,3.0,1.0,110000.0,6.666666666666667,5.666666666666667,6.333333333333333,5.0,6.0,4.333333333333333,6.0,6.0
331,287.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,7.0,6.0,4.0,6.0,6.0,7.0,3.0,7.0,3.0,2.0,5.0,6.0,4.0,5.0,5.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,4.0,2.0,3.0,3.0,Do Not Recall Ads,Female,1.0,3.0,20000.0,3.0,6.666666666666667,6.333333333333333,4.0,1.3333333333333333,3.0,5.5,5.0
332,288.0,1.0,1.0,1.0,Santa Fe Grill,4.0,4.0,3.0,5.0,4.0,3.0,3.0,5.0,4.0,5.0,4.0,3.0,5.0,2.0,5.0,2.0,5.0,5.0,2.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,1.0,3.0,Do Not Recall Ads,Male,1.0,4.0,25000.0,4.0,5.0,3.0,4.0,2.3333333333333335,4.666666666666667,2.0,5.0
333,292.0,1.0,1.0,1.0,Santa Fe Grill,7.0,4.0,7.0,4.0,3.0,7.0,3.0,6.0,7.0,5.0,7.0,4.0,5.0,6.0,6.0,6.0,4.0,4.0,3.0,4.0,7.0,6.0,5.0,5.0,3.0,4.0,3.0,1.0,2.0,2.0,Recall Ads,Male,2.0,4.0,20000.0,7.0,5.0,5.666666666666667,3.5,4.666666666666667,4.666666666666667,6.0,4.5
334,293.0,1.0,1.0,1.0,Santa Fe Grill,3.0,3.0,3.0,5.0,4.0,3.0,3.0,5.0,3.0,4.0,3.0,2.0,4.0,2.0,5.0,2.0,4.0,5.0,3.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,2.0,Recall Ads,Male,2.0,4.0,20000.0,3.0,4.666666666666667,3.0,3.5,2.6666666666666665,5.0,2.0,4.0
335,294.0,1.0,1.0,1.0,Santa Fe Grill,7.0,4.0,6.0,3.0,2.0,6.0,3.0,5.0,7.0,4.0,7.0,4.0,5.0,6.0,7.0,5.0,4.0,5.0,3.0,5.0,7.0,6.0,4.0,4.0,5.0,3.0,4.0,1.0,2.0,1.0,Do Not Recall Ads,Male,3.0,3.0,100000.0,7.0,4.0,5.0,3.0,4.666666666666667,5.666666666666667,5.5,4.5
336,295.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,6.0,3.0,4.0,6.0,3.0,3.0,3.0,3.0,3.0,2.0,5.0,6.0,7.0,6.0,4.0,6.0,3.0,6.0,3.0,6.0,5.0,5.0,5.0,3.0,4.0,1.0,2.0,1.0,Do Not Recall Ads,Male,3.0,3.0,118000.0,3.0,3.0,5.0,4.0,2.6666666666666665,6.333333333333333,6.0,4.5
337,298.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,7.0,4.0,4.0,7.0,4.0,4.0,3.0,5.0,3.0,2.0,5.0,6.0,6.0,6.0,5.0,6.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,1.0,2.0,2.0,Recall Ads,Female,2.0,4.0,20000.0,3.0,4.333333333333333,6.0,4.0,2.6666666666666665,5.333333333333333,6.0,5.0
338,299.0,1.0,1.0,1.0,Santa Fe Grill,3.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,3.0,4.0,3.0,2.0,6.0,4.0,7.0,4.0,6.0,6.0,3.0,5.0,3.0,5.0,5.0,4.0,3.0,3.0,4.0,1.0,2.0,1.0,Do Not Recall Ads,Female,3.0,3.0,60000.0,3.0,3.6666666666666665,5.0,5.0,2.6666666666666665,6.0,4.0,6.0
339,301.0,1.0,1.0,1.0,Santa Fe Grill,3.0,5.0,6.0,3.0,5.0,6.0,2.0,2.0,3.0,4.0,3.0,2.0,6.0,5.0,7.0,5.0,3.0,7.0,6.0,5.0,3.0,5.0,5.0,4.0,4.0,3.0,4.0,1.0,2.0,2.0,Recall Ads,Male,2.0,3.0,80000.0,3.0,3.0,4.666666666666667,5.0,3.6666666666666665,6.333333333333333,5.0,4.5
340,303.0,1.0,1.0,1.0,Santa Fe Grill,3.0,3.0,6.0,3.0,3.0,6.0,5.0,4.0,3.0,2.0,3.0,2.0,4.0,6.0,7.0,5.0,6.0,6.0,3.0,7.0,3.0,6.0,5.0,3.0,2.0,1.0,3.0,4.0,1.0,1.0,Recall Ads,Female,3.0,3.0,30000.0,3.0,3.0,5.666666666666667,3.0,2.6666666666666665,6.666666666666667,5.5,5.0
341,308.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,3.0,2.0,5.0,3.0,5.0,3.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,2.0,Do Not Recall Ads,Male,2.0,1.0,18000.0,3.0,5.0,4.0,4.0,2.6666666666666665,4.666666666666667,3.0,5.0
342,309.0,1.0,1.0,1.0,Santa Fe Grill,7.0,5.0,7.0,5.0,5.0,7.0,5.0,4.0,7.0,4.0,7.0,4.0,6.0,6.0,5.0,6.0,6.0,5.0,4.0,5.0,7.0,5.0,5.0,4.0,3.0,4.0,2.0,3.0,1.0,1.0,Do Not Recall Ads,Male,3.0,3.0,20000.0,7.0,4.333333333333333,6.333333333333333,5.0,5.0,5.0,6.0,6.0
343,310.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,3.0,1.0,1.0,4.0,3.0,2.0,3.0,Do Not Recall Ads,Male,1.0,4.0,40000.0,3.6666666666666665,4.666666666666667,4.666666666666667,4.0,3.3333333333333335,5.0,4.0,4.5
344,313.0,1.0,1.0,1.0,Santa Fe Grill,4.0,4.0,6.0,6.0,4.0,6.0,4.0,6.0,7.0,5.0,7.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,7.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,1.0,3.0,Do Not Recall Ads,Male,1.0,3.0,20000.0,6.0,5.666666666666667,5.333333333333333,4.0,4.333333333333333,4.0,5.0,5.0
345,314.0,1.0,1.0,1.0,Santa Fe Grill,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,3.0,2.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,3.0,4.0,5.0,5.0,2.0,3.0,4.0,1.0,2.0,2.0,Do Not Recall Ads,Female,2.0,4.0,30000.0,3.0,4.666666666666667,4.666666666666667,5.0,2.6666666666666665,5.0,4.0,5.0
346,315.0,1.0,1.0,1.0,Santa Fe Grill,7.0,5.0,4.0,6.0,5.0,4.0,5.0,6.0,7.0,5.0,7.0,4.0,5.0,3.0,4.0,3.0,6.0,4.0,2.0,4.0,7.0,4.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,Do Not Recall Ads,Female,1.0,4.0,20000.0,7.0,5.666666666666667,4.333333333333333,5.0,4.333333333333333,4.0,3.0,5.5
347,316.0,1.0,1.0,1.0,Santa Fe Grill,7.0,5.0,6.0,3.0,5.0,5.0,6.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0,7.0,6.0,7.0,5.0,4.0,5.0,4.0,6.0,5.0,5.0,4.0,2.0,4.0,1.0,3.0,1.0,Do Not Recall Ads,Male,3.0,3.0,100000.0,5.0,3.6666666666666665,5.666666666666667,5.0,4.0,5.666666666666667,6.0,6.0
348,317.0,1.0,1.0,1.0,Santa Fe Grill,7.0,4.0,6.0,6.0,4.0,5.0,4.0,6.0,7.0,6.0,7.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,7.0,4.0,4.0,3.0,2.0,3.0,4.0,1.0,2.0,2.0,Do Not Recall Ads,Male,1.0,3.0,100000.0,7.0,6.0,5.0,4.0,5.0,3.6666666666666665,4.5,5.0
349,319.0,1.0,1.0,1.0,Santa Fe Grill,4.0,4.0,6.0,6.0,4.0,6.0,4.0,6.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,1.0,3.0,Do Not Recall Ads,Male,1.0,3.0,27000.0,4.0,5.666666666666667,5.333333333333333,4.0,3.6666666666666665,3.6666666666666665,5.0,5.0
350,320.0,1.0,1.0,1.0,Santa Fe Grill,7.0,5.0,7.0,5.0,5.0,7.0,5.0,6.0,7.0,6.0,7.0,4.0,6.0,6.0,5.0,6.0,6.0,5.0,4.0,3.0,7.0,5.0,5.0,4.0,5.0,2.0,4.0,3.0,1.0,1.0,Do Not Recall Ads,Male,2.0,1.0,17000.0,7.0,5.666666666666667,6.333333333333333,5.0,5.0,4.333333333333333,6.0,6.0
351,321.0,1.0,1.0,1.0,Santa Fe Grill,7.0,5.0,7.0,5.0,5.0,7.0,5.0,6.0,7.0,6.0,7.0,4.0,6.0,6.0,5.0,6.0,6.0,5.0,4.0,3.0,7.0,5.0,5.0,4.0,5.0,2.0,4.0,3.0,1.0,1.0,Do Not Recall Ads,Male,2.0,1.0,140000.0,7.0,5.666666666666667,6.333333333333333,5.0,5.0,4.333333333333333,6.0,6.0
352,322.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,7.0,6.0,4.0,6.0,3.0,7.0,3.0,7.0,3.0,2.0,5.0,6.0,4.0,5.0,4.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,4.0,2.0,3.0,3.0,Do Not Recall Ads,Female,1.0,3.0,24000.0,3.0,6.666666666666667,5.333333333333333,4.0,2.0,3.0,5.5,4.5
353,325.0,1.0,1.0,1.0,Santa Fe Grill,7.0,4.0,6.0,3.0,2.0,6.0,5.0,5.0,7.0,4.0,7.0,4.0,5.0,6.0,7.0,5.0,6.0,5.0,3.0,5.0,7.0,6.0,5.0,4.0,5.0,3.0,2.0,1.0,4.0,1.0,Do Not Recall Ads,Male,3.0,3.0,165000.0,7.0,4.0,5.666666666666667,3.0,4.666666666666667,5.666666666666667,5.5,5.5
354,326.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,6.0,3.0,4.0,6.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,6.0,7.0,6.0,6.0,6.0,3.0,6.0,3.0,6.0,5.0,5.0,5.0,3.0,2.0,1.0,4.0,1.0,Recall Ads,Male,3.0,2.0,75000.0,3.3333333333333335,3.0,5.666666666666667,4.0,2.6666666666666665,6.333333333333333,6.0,5.5
355,329.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,7.0,3.0,3.0,2.0,5.0,3.0,7.0,3.0,5.0,7.0,3.0,6.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,1.0,3.0,Do Not Recall Ads,Male,2.0,1.0,25000.0,4.333333333333333,3.0,4.333333333333333,4.0,2.6666666666666665,6.666666666666667,3.0,5.0
356,330.0,1.0,1.0,1.0,Santa Fe Grill,2.0,3.0,7.0,5.0,4.0,7.0,6.0,6.0,3.0,6.0,3.0,1.0,4.0,6.0,5.0,6.0,4.0,4.0,1.0,3.0,3.0,4.0,4.0,3.0,1.0,1.0,4.0,2.0,3.0,1.0,Do Not Recall Ads,Male,1.0,4.0,80000.0,2.6666666666666665,5.666666666666667,6.666666666666667,3.5,1.6666666666666667,4.0,6.0,4.0
357,331.0,1.0,1.0,1.0,Santa Fe Grill,7.0,4.0,7.0,5.0,4.0,7.0,6.0,5.0,7.0,4.0,7.0,4.0,5.0,6.0,5.0,6.0,5.0,5.0,3.0,5.0,7.0,5.0,4.0,4.0,3.0,2.0,4.0,3.0,1.0,1.0,Do Not Recall Ads,Male,3.0,3.0,28000.0,7.0,4.666666666666667,6.666666666666667,4.0,4.666666666666667,5.0,6.0,5.0
358,332.0,1.0,1.0,1.0,Santa Fe Grill,3.0,3.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,6.0,4.0,4.0,6.0,2.0,5.0,4.0,3.0,3.0,3.0,1.0,1.0,4.0,2.0,3.0,3.0,Do Not Recall Ads,Male,1.0,4.0,26000.0,3.6666666666666665,4.0,4.333333333333333,3.5,2.6666666666666665,5.666666666666667,4.0,4.0
359,335.0,1.0,1.0,1.0,Santa Fe Grill,7.0,3.0,6.0,6.0,4.0,6.0,6.0,6.0,7.0,6.0,7.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,2.0,3.0,7.0,4.0,4.0,3.0,2.0,1.0,4.0,3.0,2.0,3.0,Do Not Recall Ads,Male,1.0,4.0,19000.0,7.0,6.0,6.0,3.5,4.333333333333333,3.6666666666666665,5.0,4.0
360,338.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,2.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,3.0,4.0,5.0,4.0,2.0,1.0,4.0,3.0,2.0,3.0,Do Not Recall Ads,Female,1.0,4.0,20000.0,3.3333333333333335,4.666666666666667,4.666666666666667,4.5,2.6666666666666665,5.0,4.0,5.0
361,339.0,1.0,1.0,1.0,Santa Fe Grill,7.0,3.0,4.0,6.0,5.0,4.0,3.0,6.0,4.0,5.0,7.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,7.0,4.0,3.0,2.0,1.0,1.0,4.0,3.0,2.0,2.0,Do Not Recall Ads,Female,1.0,4.0,55000.0,6.0,5.666666666666667,3.6666666666666665,4.0,4.333333333333333,4.0,3.0,4.0
362,340.0,1.0,1.0,1.0,Santa Fe Grill,4.0,2.0,3.0,6.0,4.0,3.0,2.0,6.0,7.0,6.0,7.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,2.0,3.0,7.0,4.0,4.0,3.0,2.0,4.0,2.0,3.0,1.0,2.0,Do Not Recall Ads,Female,1.0,3.0,80000.0,6.0,6.0,2.6666666666666665,3.0,4.0,3.6666666666666665,2.0,3.0
363,341.0,1.0,1.0,1.0,Santa Fe Grill,7.0,4.0,7.0,3.0,5.0,7.0,4.0,4.0,6.0,4.0,4.0,4.0,5.0,6.0,7.0,6.0,5.0,5.0,6.0,5.0,4.0,6.0,5.0,5.0,4.0,1.0,3.0,2.0,4.0,1.0,Do Not Recall Ads,Male,3.0,3.0,120000.0,5.666666666666667,3.6666666666666665,6.0,4.5,4.666666666666667,5.666666666666667,6.0,5.0
364,343.0,1.0,1.0,1.0,Santa Fe Grill,7.0,4.0,7.0,5.0,4.0,6.0,7.0,5.0,6.0,4.0,7.0,4.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,7.0,5.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,1.0,Do Not Recall Ads,Male,3.0,3.0,110000.0,6.666666666666667,4.666666666666667,6.666666666666667,4.0,5.666666666666667,5.0,5.5,5.0
365,344.0,1.0,1.0,1.0,Santa Fe Grill,4.0,4.0,7.0,6.0,4.0,7.0,7.0,5.0,7.0,5.0,4.0,3.0,5.0,6.0,4.0,6.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,1.0,2.0,Do Not Recall Ads,Female,1.0,4.0,95000.0,5.0,5.333333333333333,7.0,4.0,3.6666666666666665,4.666666666666667,6.0,5.0
366,345.0,1.0,1.0,1.0,Santa Fe Grill,7.0,4.0,6.0,6.0,4.0,5.0,6.0,6.0,7.0,6.0,7.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,7.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,1.0,2.0,Do Not Recall Ads,Male,1.0,3.0,100000.0,7.0,6.0,5.666666666666667,4.0,5.0,3.6666666666666665,4.5,5.0
