,ID,Regularly Dine at Casual Dining Restaurants,Have Dined at Other Mexican Restaurants In last 6 Months,"Gross Annual Income $15,000 or More",Favorite Mexican Restaurant,X1 -- Try New and Different Things,X2 -- Party Person,X3 -- People Come to Me,X4 -- Avoid Fried Foods,X5 -- Likes to Go Out Socially,X6 -- Friends Come to Me,X7 -- Self-Confident,"X8 -- Eat Balanced, Nutritious Meals",X9 -- Buy New Products,X10 -- Careful about What I Eat,X11 -- Try New Brands,X12 -- Friendly Employees,X13 -- Fun Place to Eat,X14 -- Large Size Portions,X15 -- Fresh Food,X16 -- Reasonable Prices,X17 -- Attractive Interior,X18 -- Excellent Food Taste,X19 -- Knowledgeable Employees,X20 -- Proper Food Temperature,X21 -- Speed of Service,X22 -- Satisfaction,X23 -- Likely to Return,X24 -- Likely to Recommend,X25 -- Frequency of Eating at  . . .  ??,X26 -- Price,X27 -- Food Quality,X28 -- Atmosphere,X29 -- Service,x30 -- Distance Driven,X31 -- Ad Recall,X32 -- Gender,X33 -- Number of Children at Home,X34 -- Age,X35 -- Income,X36 -- Innovator,X37 -- Health Conscious,X38 -- Opinion Leader,X39 -- Outgoing,X40 -- Service,X41 -- Food,X42 -- Value,X43 -- Atmosphere
254,164.0,1.0,1.0,1.0,Santa Fe Grill,3.0,5.0,4.0,3.0,5.0,6.0,2.0,2.0,6.0,4.0,3.0,2.0,6.0,5.0,Strongly Agree,5.0,3.0,6.0,6.0,5.0,3.0,5.0,5.0,4.0,Somewhat Frequently,3.0,Most Important,Least Important,2.0,1 -- 5 miles,Recall Ads,Male,1-2 Children at Home,35 - 49,75000.0,4.0,3.0,4.0,5.0,3.6666666666666665,6.0,5.0,4.5
255,166.0,1.0,1.0,1.0,Santa Fe Grill,3.0,3.0,Strongly Agree,3.0,3.0,6.0,5.0,4.0,3.0,2.0,3.0,2.0,4.0,6.0,Strongly Agree,5.0,6.0,6.0,2.0,Strongly Agree,2.0,6.0,5.0,5.0,Somewhat Infrequently,3.0,Most Important,Least Important,2.0,Less than 1 mile,Do Not Recall Ads,Female,More Than 2 Children at Home,35 - 49,170000.0,3.0,3.0,6.0,3.0,2.0,6.666666666666667,5.5,5.0
256,171.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,3.0,2.0,5.0,3.0,5.0,3.0,5.0,5.0,Strongly Disagree,4.0,Strongly Disagree,4.0,4.0,4.0,Somewhat Frequently,2.0,Most Important,Least Important,3.0,1 -- 5 miles,Do Not Recall Ads,Male,1-2 Children at Home,18 - 25,24000.0,3.0,5.0,4.0,4.0,1.3333333333333333,4.666666666666667,3.0,5.0
257,172.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,5.0,Strongly Agree,5.0,5.0,Strongly Agree,5.0,5.0,Strongly Agree,4.0,Strongly Agree,4.0,6.0,6.0,5.0,6.0,6.0,5.0,3.0,5.0,Strongly Agree,5.0,5.0,4.0,Occasionally,2.0,Most Important,Least Important,3.0,Less than 1 mile,Do Not Recall Ads,Male,More Than 2 Children at Home,35 - 49,16000.0,Strongly Agree,4.666666666666667,6.333333333333333,5.0,4.666666666666667,5.0,6.0,6.0
258,173.0,1.0,1.0,1.0,Santa Fe Grill,3.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,5.0,5.0,2.0,5.0,2.0,3.0,3.0,3.0,Very Infrequently,Least Important,2.0,3.0,Most Important,More than 5 miles,Do Not Recall Ads,Male,No Children at Home,60 and Over,28000.0,3.6666666666666665,4.666666666666667,4.666666666666667,3.5,2.0,5.0,4.0,4.5
259,176.0,1.0,1.0,1.0,Santa Fe Grill,4.0,4.0,6.0,6.0,4.0,6.0,4.0,6.0,Strongly Agree,5.0,Strongly Agree,3.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,Strongly Agree,4.0,4.0,3.0,Somewhat Frequently,2.0,Most Important,3.0,Least Important,More than 5 miles,Do Not Recall Ads,Male,No Children at Home,35 - 49,30000.0,6.0,5.666666666666667,5.333333333333333,4.0,4.333333333333333,4.0,5.0,5.0
260,177.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,4.0,3.0,2.0,5.0,4.0,5.0,4.0,5.0,5.0,2.0,5.0,2.0,4.0,5.0,5.0,Somewhat Infrequently,3.0,Most Important,Least Important,2.0,More than 5 miles,Do Not Recall Ads,Female,No Children at Home,60 and Over,19000.0,4.0,4.666666666666667,4.666666666666667,4.5,2.0,5.0,4.0,5.0
261,178.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,4.0,4.0,6.0,5.0,4.0,5.0,6.0,4.0,5.0,Strongly Agree,4.0,5.0,3.0,4.0,3.0,6.0,4.0,2.0,4.0,Strongly Agree,4.0,3.0,2.0,Very Infrequently,3.0,Most Important,Least Important,3.0,More than 5 miles,Do Not Recall Ads,Female,No Children at Home,50 - 59,23000.0,6.0,5.666666666666667,4.333333333333333,4.5,4.333333333333333,4.0,3.0,5.5
262,179.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,4.0,Strongly Agree,3.0,5.0,Strongly Agree,6.0,4.0,6.0,4.0,4.0,4.0,5.0,6.0,Strongly Agree,6.0,Strongly Agree,5.0,6.0,5.0,4.0,6.0,5.0,5.0,Somewhat Frequently,2.0,Most Important,Least Important,3.0,Less than 1 mile,Do Not Recall Ads,Male,More Than 2 Children at Home,35 - 49,120000.0,5.666666666666667,3.6666666666666665,6.666666666666667,4.5,4.666666666666667,5.666666666666667,6.0,6.0
263,180.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,4.0,6.0,6.0,4.0,5.0,4.0,6.0,Strongly Agree,6.0,Strongly Agree,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,Strongly Agree,4.0,4.0,3.0,Somewhat Infrequently,3.0,Most Important,Least Important,2.0,1 -- 5 miles,Do Not Recall Ads,Male,No Children at Home,35 - 49,110000.0,Strongly Agree,6.0,5.0,4.0,5.0,3.6666666666666665,4.5,5.0
264,182.0,1.0,1.0,1.0,Santa Fe Grill,4.0,4.0,6.0,6.0,4.0,6.0,4.0,6.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,2.0,4.0,2.0,4.0,4.0,3.0,Occasionally,2.0,Most Important,3.0,Least Important,More than 5 miles,Do Not Recall Ads,Male,No Children at Home,35 - 49,20000.0,4.0,5.666666666666667,5.333333333333333,4.0,2.3333333333333335,4.0,5.0,5.0
265,183.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,5.0,5.0,5.0,5.0,Strongly Agree,5.0,6.0,Strongly Agree,6.0,Strongly Agree,4.0,6.0,6.0,5.0,6.0,6.0,5.0,4.0,3.0,Strongly Agree,5.0,5.0,4.0,Very Frequently,2.0,Most Important,3.0,Least Important,Less than 1 mile,Do Not Recall Ads,Male,1-2 Children at Home,18 - 25,30000.0,Strongly Agree,5.666666666666667,5.666666666666667,5.0,5.0,4.333333333333333,6.0,6.0
266,184.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,Strongly Agree,6.0,4.0,6.0,3.0,Strongly Agree,3.0,Strongly Agree,3.0,2.0,5.0,6.0,4.0,5.0,4.0,3.0,Strongly Disagree,2.0,Strongly Disagree,3.0,2.0,2.0,Very Infrequently,Least Important,Most Important,3.0,2.0,More than 5 miles,Do Not Recall Ads,Female,No Children at Home,35 - 49,35000.0,3.0,6.666666666666667,5.333333333333333,4.0,1.3333333333333333,3.0,5.5,4.5
267,187.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,4.0,5.0,3.0,2.0,6.0,5.0,5.0,Strongly Agree,4.0,Strongly Agree,4.0,5.0,6.0,Strongly Agree,5.0,6.0,5.0,3.0,5.0,Strongly Agree,6.0,5.0,4.0,Very Frequently,3.0,Most Important,Least Important,2.0,Less than 1 mile,Recall Ads,Male,More Than 2 Children at Home,26 - 34,90000.0,Strongly Agree,4.0,5.333333333333333,3.0,4.666666666666667,5.666666666666667,5.5,5.5
268,188.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,5.0,3.0,4.0,6.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,6.0,Strongly Agree,6.0,6.0,6.0,2.0,6.0,2.0,6.0,5.0,5.0,Very Frequently,3.0,Most Important,Least Important,2.0,Less than 1 mile,Do Not Recall Ads,Male,More Than 2 Children at Home,35 - 49,125000.0,3.3333333333333335,3.0,5.333333333333333,4.0,2.0,6.333333333333333,6.0,5.5
269,191.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,3.0,4.0,6.0,5.0,4.0,3.0,6.0,4.0,5.0,Strongly Agree,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,Strongly Agree,4.0,3.0,2.0,Very Infrequently,3.0,Most Important,Least Important,2.0,More than 5 miles,Do Not Recall Ads,Female,No Children at Home,50 - 59,25000.0,6.0,5.666666666666667,3.6666666666666665,4.0,4.333333333333333,4.0,3.0,4.0
270,194.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,4.0,5.0,5.0,4.0,5.0,4.0,5.0,6.0,4.0,Strongly Agree,4.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,Strongly Agree,5.0,4.0,4.0,Somewhat Frequently,Most Important,2.0,3.0,Least Important,Less than 1 mile,Do Not Recall Ads,Male,More Than 2 Children at Home,35 - 49,18000.0,6.666666666666667,4.666666666666667,4.666666666666667,4.0,5.666666666666667,5.0,5.5,5.0
271,195.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,4.0,4.0,6.0,4.0,5.0,4.0,6.0,Strongly Agree,6.0,Strongly Agree,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,Strongly Agree,4.0,4.0,3.0,Somewhat Infrequently,3.0,Most Important,Least Important,2.0,More than 5 miles,Do Not Recall Ads,Male,No Children at Home,35 - 49,22000.0,Strongly Agree,6.0,4.333333333333333,4.0,5.0,3.6666666666666665,4.5,5.0
272,196.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,3.0,2.0,5.0,3.0,5.0,3.0,5.0,5.0,2.0,4.0,2.0,4.0,4.0,4.0,Somewhat Frequently,Most Important,2.0,Least Important,3.0,1 -- 5 miles,Do Not Recall Ads,Male,1-2 Children at Home,18 - 25,23000.0,3.0,5.0,4.0,4.0,2.0,4.666666666666667,3.0,5.0
273,198.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,3.0,4.0,6.0,5.0,4.0,3.0,6.0,4.0,5.0,Strongly Agree,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,Strongly Agree,4.0,3.0,2.0,Very Infrequently,Least Important,Most Important,3.0,2.0,More than 5 miles,Do Not Recall Ads,Female,No Children at Home,50 - 59,20000.0,6.0,5.666666666666667,3.6666666666666665,4.0,4.333333333333333,4.0,3.0,4.0
274,199.0,1.0,1.0,1.0,Santa Fe Grill,3.0,3.0,3.0,5.0,3.0,3.0,5.0,6.0,4.0,4.0,4.0,2.0,4.0,2.0,5.0,2.0,6.0,4.0,2.0,5.0,2.0,3.0,3.0,2.0,Very Infrequently,3.0,Most Important,Least Important,2.0,1 -- 5 miles,Do Not Recall Ads,Male,No Children at Home,50 - 59,70000.0,3.6666666666666665,5.0,3.6666666666666665,3.0,2.0,4.666666666666667,2.0,5.0
275,200.0,1.0,1.0,1.0,Santa Fe Grill,3.0,3.0,3.0,5.0,3.0,3.0,5.0,6.0,4.0,4.0,4.0,2.0,4.0,2.0,5.0,2.0,6.0,4.0,2.0,5.0,2.0,3.0,3.0,2.0,Very Infrequently,Least Important,Most Important,3.0,2.0,1 -- 5 miles,Do Not Recall Ads,Male,No Children at Home,60 and Over,33000.0,3.6666666666666665,5.0,3.6666666666666665,3.0,2.0,4.666666666666667,2.0,5.0
276,202.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,Strongly Agree,3.0,3.0,2.0,5.0,3.0,Strongly Agree,3.0,5.0,6.0,2.0,6.0,2.0,4.0,4.0,4.0,Somewhat Frequently,Most Important,2.0,Least Important,3.0,1 -- 5 miles,Do Not Recall Ads,Male,1-2 Children at Home,18 - 25,22000.0,4.333333333333333,3.0,4.0,4.0,2.0,6.333333333333333,3.0,5.0
277,203.0,1.0,1.0,1.0,Santa Fe Grill,2.0,3.0,4.0,5.0,4.0,Strongly Agree,3.0,6.0,3.0,6.0,3.0,Strongly Disagree,4.0,6.0,5.0,6.0,4.0,4.0,Strongly Disagree,3.0,Strongly Disagree,4.0,4.0,3.0,Very Infrequently,Least Important,2.0,3.0,Most Important,1 -- 5 miles,Do Not Recall Ads,Male,No Children at Home,50 - 59,65000.0,2.6666666666666665,5.666666666666667,4.666666666666667,3.5,Strongly Disagree,4.0,6.0,4.0
278,204.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,4.0,4.0,5.0,4.0,Strongly Agree,4.0,5.0,Strongly Agree,4.0,Strongly Agree,4.0,5.0,6.0,5.0,6.0,5.0,5.0,4.0,5.0,Strongly Agree,5.0,4.0,4.0,Occasionally,Most Important,2.0,3.0,Least Important,Less than 1 mile,Do Not Recall Ads,Male,More Than 2 Children at Home,35 - 49,75000.0,Strongly Agree,4.666666666666667,5.0,4.0,5.0,5.0,6.0,5.0
279,205.0,1.0,1.0,1.0,Santa Fe Grill,3.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,6.0,4.0,4.0,6.0,2.0,5.0,2.0,3.0,3.0,3.0,Very Infrequently,3.0,2.0,Least Important,Most Important,More than 5 miles,Do Not Recall Ads,Male,No Children at Home,50 - 59,40000.0,3.6666666666666665,4.0,4.0,3.5,2.0,5.666666666666667,4.0,4.0
280,208.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,3.0,4.0,6.0,4.0,6.0,3.0,6.0,Strongly Agree,6.0,Strongly Agree,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,Strongly Agree,4.0,4.0,3.0,Somewhat Infrequently,3.0,Most Important,Least Important,2.0,More than 5 miles,Do Not Recall Ads,Male,No Children at Home,50 - 59,65000.0,Strongly Agree,6.0,4.333333333333333,3.5,5.0,3.6666666666666665,5.0,4.0
281,211.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,2.0,5.0,4.0,5.0,4.0,5.0,5.0,2.0,5.0,2.0,4.0,5.0,4.0,Somewhat Infrequently,3.0,Most Important,Least Important,2.0,More than 5 miles,Do Not Recall Ads,Female,No Children at Home,60 and Over,24000.0,3.3333333333333335,4.666666666666667,5.0,4.5,2.0,5.0,4.0,5.0
282,212.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,3.0,4.0,6.0,5.0,4.0,3.0,6.0,4.0,5.0,Strongly Agree,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,Strongly Agree,4.0,3.0,2.0,Very Infrequently,3.0,2.0,Least Important,Most Important,More than 5 miles,Do Not Recall Ads,Female,No Children at Home,50 - 59,25000.0,6.0,5.666666666666667,3.6666666666666665,4.0,4.333333333333333,4.0,3.0,4.0
283,213.0,1.0,1.0,1.0,Santa Fe Grill,4.0,2.0,3.0,6.0,4.0,3.0,2.0,6.0,Strongly Agree,6.0,Strongly Agree,3.0,3.0,2.0,4.0,2.0,3.0,4.0,3.0,4.0,Strongly Agree,4.0,4.0,3.0,Somewhat Infrequently,2.0,Most Important,Least Important,3.0,More than 5 miles,Do Not Recall Ads,Female,No Children at Home,35 - 49,65000.0,6.0,6.0,2.6666666666666665,3.0,4.333333333333333,4.0,2.0,3.0
284,214.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,5.0,6.0,3.0,5.0,Strongly Agree,6.0,4.0,6.0,4.0,4.0,4.0,5.0,6.0,Strongly Agree,6.0,5.0,5.0,4.0,5.0,4.0,6.0,5.0,5.0,Somewhat Frequently,Least Important,2.0,3.0,Most Important,Less than 1 mile,Do Not Recall Ads,Male,More Than 2 Children at Home,35 - 49,100000.0,5.666666666666667,3.6666666666666665,6.333333333333333,5.0,4.0,5.666666666666667,6.0,5.0
285,216.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,4.0,6.0,5.0,4.0,6.0,6.0,5.0,6.0,4.0,Strongly Agree,4.0,5.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,Somewhat Frequently,2.0,Most Important,3.0,Least Important,Less than 1 mile,Do Not Recall Ads,Male,More Than 2 Children at Home,35 - 49,40000.0,6.666666666666667,4.666666666666667,6.0,4.0,4.0,5.0,5.5,5.0
286,217.0,1.0,1.0,1.0,Santa Fe Grill,4.0,4.0,Strongly Agree,6.0,4.0,Strongly Agree,6.0,5.0,Strongly Agree,5.0,4.0,3.0,5.0,6.0,4.0,6.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,Occasionally,2.0,Most Important,3.0,Least Important,1 -- 5 miles,Do Not Recall Ads,Female,No Children at Home,50 - 59,70000.0,5.0,5.333333333333333,6.666666666666667,4.0,3.0,4.333333333333333,6.0,5.0
287,218.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,4.0,5.0,6.0,4.0,5.0,5.0,6.0,Strongly Agree,6.0,Strongly Agree,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,Strongly Agree,4.0,4.0,3.0,Somewhat Infrequently,Least Important,Most Important,3.0,2.0,More than 5 miles,Do Not Recall Ads,Male,No Children at Home,35 - 49,24000.0,Strongly Agree,6.0,5.0,4.0,5.0,3.6666666666666665,4.5,5.0
288,219.0,1.0,1.0,1.0,Santa Fe Grill,3.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,5.0,2.0,6.0,4.0,2.0,5.0,2.0,3.0,3.0,2.0,Very Infrequently,Least Important,Most Important,3.0,2.0,More than 5 miles,Do Not Recall Ads,Male,No Children at Home,50 - 59,22000.0,3.6666666666666665,4.333333333333333,3.0,3.0,2.0,4.666666666666667,2.0,5.0
289,221.0,1.0,1.0,1.0,Santa Fe Grill,4.0,3.0,4.0,6.0,3.0,6.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,2.0,4.0,2.0,4.0,4.0,3.0,Occasionally,Most Important,3.0,Least Important,2.0,More than 5 miles,Do Not Recall Ads,Male,No Children at Home,35 - 49,25000.0,4.0,5.333333333333333,4.666666666666667,3.0,2.3333333333333335,4.0,5.0,4.5
290,222.0,1.0,1.0,1.0,Santa Fe Grill,4.0,3.0,3.0,6.0,3.0,3.0,3.0,6.0,4.0,6.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,Somewhat Infrequently,Most Important,3.0,Least Important,2.0,1 -- 5 miles,Do Not Recall Ads,Female,No Children at Home,50 - 59,65000.0,4.0,6.0,3.0,3.0,3.6666666666666665,3.6666666666666665,2.0,3.5
291,223.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,5.0,Strongly Agree,5.0,5.0,Strongly Agree,Strongly Agree,6.0,6.0,6.0,Strongly Agree,4.0,6.0,6.0,5.0,6.0,6.0,5.0,Strongly Agree,3.0,Strongly Agree,5.0,5.0,4.0,Very Frequently,Most Important,3.0,Least Important,2.0,Less than 1 mile,Do Not Recall Ads,Male,More Than 2 Children at Home,18 - 25,20000.0,6.666666666666667,5.666666666666667,Strongly Agree,5.0,6.0,4.333333333333333,6.0,6.0
292,224.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,Strongly Agree,6.0,4.0,6.0,6.0,Strongly Agree,3.0,Strongly Agree,3.0,2.0,5.0,6.0,4.0,5.0,5.0,3.0,Strongly Disagree,2.0,3.0,3.0,3.0,3.0,Somewhat Infrequently,Least Important,2.0,3.0,Most Important,More than 5 miles,Do Not Recall Ads,Female,No Children at Home,35 - 49,16000.0,3.0,6.666666666666667,6.333333333333333,4.0,2.0,3.0,5.5,5.0
293,225.0,1.0,1.0,1.0,Santa Fe Grill,4.0,4.0,3.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,3.0,5.0,2.0,5.0,2.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,3.0,Somewhat Frequently,2.0,Most Important,3.0,Least Important,More than 5 miles,Do Not Recall Ads,Male,No Children at Home,50 - 59,33000.0,4.0,5.0,3.3333333333333335,4.0,3.0,4.666666666666667,2.0,5.0
294,229.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,3.0,6.0,4.0,3.0,6.0,3.0,5.0,Strongly Agree,5.0,Strongly Agree,4.0,5.0,6.0,6.0,6.0,4.0,4.0,3.0,4.0,Strongly Agree,6.0,5.0,5.0,Occasionally,Most Important,3.0,Least Important,2.0,1 -- 5 miles,Recall Ads,Male,1-2 Children at Home,50 - 59,25000.0,Strongly Agree,4.666666666666667,5.0,3.0,4.666666666666667,4.666666666666667,6.0,4.5
295,230.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,3.0,5.0,4.0,3.0,3.0,5.0,3.0,4.0,3.0,2.0,4.0,2.0,5.0,2.0,4.0,5.0,3.0,5.0,3.0,5.0,4.0,4.0,Somewhat Frequently,2.0,Most Important,Least Important,3.0,1 -- 5 miles,Recall Ads,Male,No Children at Home,50 - 59,85000.0,3.0,4.666666666666667,3.0,4.0,2.6666666666666665,5.0,2.0,4.0
296,231.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,4.0,Strongly Agree,3.0,2.0,6.0,3.0,5.0,Strongly Agree,4.0,Strongly Agree,4.0,5.0,6.0,Strongly Agree,5.0,4.0,5.0,3.0,5.0,Strongly Agree,6.0,4.0,4.0,Very Frequently,Least Important,2.0,3.0,Most Important,Less than 1 mile,Do Not Recall Ads,Male,More Than 2 Children at Home,35 - 49,130000.0,Strongly Agree,4.0,5.333333333333333,3.0,4.666666666666667,5.666666666666667,5.5,4.5
297,232.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,5.0,3.0,4.0,Strongly Agree,3.0,3.0,4.0,3.0,3.0,2.0,5.0,6.0,Strongly Agree,6.0,4.0,6.0,2.0,6.0,3.0,6.0,5.0,5.0,Very Frequently,Least Important,2.0,3.0,Most Important,Less than 1 mile,Do Not Recall Ads,Male,More Than 2 Children at Home,35 - 49,100000.0,3.3333333333333335,3.0,5.0,4.0,2.3333333333333335,6.333333333333333,6.0,4.5
298,235.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,2.0,5.0,6.0,6.0,6.0,5.0,5.0,2.0,4.0,3.0,4.0,4.0,3.0,Somewhat Infrequently,Least Important,2.0,3.0,Most Important,More than 5 miles,Recall Ads,Female,No Children at Home,60 and Over,20000.0,3.0,4.333333333333333,4.333333333333333,4.0,2.3333333333333335,5.0,6.0,5.0
299,236.0,1.0,1.0,1.0,Santa Fe Grill,3.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,3.0,4.0,3.0,2.0,6.0,4.0,Strongly Agree,4.0,6.0,6.0,2.0,5.0,3.0,5.0,5.0,4.0,Occasionally,Least Important,2.0,3.0,Most Important,Less than 1 mile,Recall Ads,Female,More Than 2 Children at Home,35 - 49,55000.0,3.0,3.6666666666666665,5.0,5.0,2.3333333333333335,6.0,4.0,6.0
300,238.0,1.0,1.0,1.0,Santa Fe Grill,3.0,5.0,6.0,3.0,5.0,6.0,2.0,2.0,6.0,4.0,3.0,2.0,6.0,5.0,Strongly Agree,5.0,3.0,6.0,6.0,5.0,3.0,5.0,5.0,4.0,Somewhat Frequently,Least Important,2.0,3.0,Most Important,1 -- 5 miles,Recall Ads,Male,1-2 Children at Home,35 - 49,85000.0,4.0,3.0,4.666666666666667,5.0,3.6666666666666665,6.0,5.0,4.5
301,240.0,1.0,1.0,1.0,Santa Fe Grill,3.0,3.0,Strongly Agree,3.0,3.0,6.0,5.0,4.0,3.0,2.0,3.0,2.0,4.0,6.0,Strongly Agree,5.0,6.0,5.0,2.0,Strongly Agree,3.0,6.0,5.0,3.0,Somewhat Infrequently,Least Important,2.0,3.0,Most Important,Less than 1 mile,Recall Ads,Female,More Than 2 Children at Home,35 - 49,30000.0,3.0,3.0,6.0,3.0,2.3333333333333335,6.333333333333333,5.5,5.0
302,245.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,3.0,2.0,5.0,3.0,5.0,3.0,5.0,5.0,2.0,4.0,3.0,4.0,4.0,4.0,Somewhat Frequently,Most Important,3.0,Least Important,2.0,1 -- 5 miles,Do Not Recall Ads,Male,1-2 Children at Home,18 - 25,27000.0,3.0,5.0,4.0,4.0,2.3333333333333335,4.666666666666667,3.0,5.0
303,246.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,5.0,5.0,5.0,5.0,Strongly Agree,5.0,4.0,Strongly Agree,4.0,Strongly Agree,4.0,6.0,6.0,5.0,6.0,6.0,5.0,4.0,5.0,Strongly Agree,5.0,5.0,4.0,Occasionally,Most Important,3.0,Least Important,2.0,Less than 1 mile,Do Not Recall Ads,Male,More Than 2 Children at Home,35 - 49,65000.0,Strongly Agree,4.333333333333333,5.666666666666667,5.0,5.0,5.0,6.0,6.0
304,247.0,1.0,1.0,1.0,Santa Fe Grill,3.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,3.0,Very Infrequently,2.0,Most Important,Least Important,3.0,More than 5 miles,Do Not Recall Ads,Male,No Children at Home,50 - 59,28000.0,3.6666666666666665,4.666666666666667,4.666666666666667,3.5,3.3333333333333335,5.0,4.0,4.5
305,250.0,1.0,1.0,1.0,Santa Fe Grill,4.0,4.0,6.0,6.0,4.0,6.0,4.0,6.0,Strongly Agree,5.0,Strongly Agree,3.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,Strongly Agree,4.0,4.0,3.0,Somewhat Frequently,Most Important,3.0,Least Important,2.0,More than 5 miles,Do Not Recall Ads,Male,No Children at Home,35 - 49,27000.0,6.0,5.666666666666667,5.333333333333333,4.0,4.333333333333333,4.0,5.0,5.0
306,251.0,1.0,1.0,1.0,Santa Fe Grill,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,4.0,3.0,2.0,5.0,4.0,5.0,4.0,5.0,5.0,2.0,5.0,3.0,4.0,5.0,5.0,Somewhat Infrequently,3.0,Most Important,Least Important,2.0,1 -- 5 miles,Do Not Recall Ads,Female,1-2 Children at Home,50 - 59,20000.0,4.0,4.666666666666667,4.666666666666667,5.0,2.3333333333333335,5.0,4.0,5.0
307,252.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,5.0,4.0,6.0,5.0,4.0,5.0,6.0,4.0,5.0,Strongly Agree,4.0,5.0,3.0,4.0,3.0,6.0,4.0,2.0,4.0,Strongly Agree,4.0,3.0,2.0,Very Infrequently,3.0,Most Important,Least Important,2.0,More than 5 miles,Do Not Recall Ads,Female,No Children at Home,50 - 59,20000.0,6.0,5.666666666666667,4.333333333333333,5.0,4.333333333333333,4.0,3.0,5.5
